Date,Open,High,Low,Close,Volume,Dividend,SMA 200,Enter_200
2016-02-16,188.77,189.81,187.63,189.78,120250700,0,203.42579999999964,0
2016-02-17,191.16,193.32,191.01,192.88,136009500,0,203.33659999999963,0
2016-02-18,193.2,193.27,191.72,192.09,102343000,0,203.2404499999996,0
2016-02-19,191.17,192.18,190.45,192.0,114793000,0,203.15594999999962,0
2016-02-22,193.87,194.95,193.79,194.78,103640300,0,203.0896499999996,0
2016-02-23,194.0,194.32,192.18,192.32,111455300,0,203.00689999999958,0
2016-02-24,190.63,193.53,189.32,193.2,150812200,0,202.91479999999956,0
2016-02-25,193.73,195.55,192.83,195.54,107512400,0,202.83944999999957,0
2016-02-26,196.57,196.68,194.9,195.09,129833700,0,202.76499999999953,0
2016-02-29,195.11,196.23,193.33,193.56,125918100,0,202.68269999999953,0
2016-03-01,195.01,198.21,194.45,198.11,141799700,0,202.61219999999955,0
2016-03-02,197.74,199.06,197.25,199.0,102415000,0,202.54499999999953,0
2016-03-03,198.79,199.8,198.11,199.78,94146200,0,202.47839999999954,0
2016-03-04,200.01,201.35,199.03,200.43,129293600,0,202.41539999999952,0
2016-03-07,199.34,201.07,199.25,200.59,100219000,0,202.35394999999954,0
2016-03-08,199.32,199.92,198.21,198.4,123974900,0,202.27844999999954,0
2016-03-09,199.36,199.79,198.43,199.38,94801200,0,202.21039999999954,0
2016-03-10,199.96,201.07,197.38,199.54,153608200,0,202.15459999999956,0
2016-03-11,201.26,202.81,199.52,202.76,137964500,0,202.1048999999996,0
2016-03-14,202.16,203.04,201.77,202.5,73612000,0,202.05509999999958,0
2016-03-15,201.36,202.53,201.05,202.17,93169100,0,202.0102499999996,0
2016-03-16,201.6,203.82,201.55,203.34,129303200,0,201.96909999999957,0
2016-03-17,203.24,205.23,202.77,204.63,134278500,0,201.93544999999955,0
2016-03-18,204.17,204.78,203.8,204.38,138372400,0,201.89774999999955,0
2016-03-21,204.07,204.94,203.8,204.67,72926700,0,201.87044999999955,0
2016-03-22,203.76,205.23,203.57,204.56,97471900,0,201.84439999999955,0
2016-03-23,204.11,204.33,203.01,203.21,81052500,0,201.81834999999955,0
2016-03-24,202.0,203.16,201.74,203.12,84360900,0,201.7916999999996,0
2016-03-28,203.61,203.86,202.71,203.24,62408200,0,201.75309999999956,0
2016-03-29,202.76,205.25,202.4,205.12,90418600,0,201.72044999999957,0
2016-03-30,206.3,206.87,205.59,206.02,86365300,0,201.70089999999956,0
2016-03-31,205.91,206.41,205.33,205.52,94584100,0,201.68299999999957,1
2016-04-01,204.35,207.14,203.98,206.92,114423500,0,201.66634999999954,1
2016-04-04,206.83,207.07,205.89,206.25,63497000,0,201.64464999999956,1
2016-04-05,204.67,206.26,203.89,204.19,99662200,0,201.6020499999996,1
2016-04-06,204.19,206.49,203.98,206.42,89889800,0,201.5800999999996,1
2016-04-07,205.14,205.56,203.09,203.95,113859000,0,201.54039999999958,1
2016-04-08,205.34,205.85,203.87,204.5,95040600,0,201.50264999999956,1
2016-04-11,205.25,206.07,203.91,204.02,83757500,0,201.47019999999952,1
2016-04-12,204.22,206.25,203.7,205.92,110162100,0,201.4506499999995,1
2016-04-13,207.0,208.1,206.84,208.0,96336400,0,201.4411499999995,1
2016-04-14,208.07,208.6,207.6,208.01,60422700,0,201.4538499999995,1
2016-04-15,208.01,208.17,207.4,207.78,75761600,0,201.46329999999952,1
2016-04-18,207.78,209.28,207.0,209.24,75277700,0,201.4716499999995,1
2016-04-19,209.74,210.2,208.94,209.9,88316100,0,201.4845499999995,1
2016-04-20,209.95,210.92,209.39,210.1,81100300,0,201.50169999999952,1
2016-04-21,210.12,210.25,208.65,208.97,85695000,0,201.5064999999995,1
2016-04-22,208.55,209.29,207.91,208.97,99251700,0,201.5286999999995,1
2016-04-25,208.26,208.66,207.54,208.61,66166500,0,201.5477499999995,1
2016-04-26,209.04,209.52,208.36,208.92,75864200,0,201.55494999999948,1
2016-04-27,208.47,209.81,208.05,209.35,77329400,0,201.55289999999945,1
2016-04-28,208.46,209.76,206.96,207.45,97216200,0,201.53654999999944,1
2016-04-29,206.72,207.13,205.03,206.33,142424100,0,201.51504999999946,1
2016-05-02,206.92,208.18,206.41,207.97,62188000,0,201.4935499999995,1
2016-05-03,206.52,206.8,205.28,206.16,106422100,0,201.4619999999995,1
2016-05-04,204.99,205.85,204.42,205.01,92243800,0,201.4239499999995,1
2016-05-05,205.56,205.98,204.47,204.97,67619200,0,201.3899999999995,1
2016-05-06,204.06,205.77,203.88,205.72,89315000,0,201.3621499999995,1
2016-05-09,205.57,206.4,205.36,205.89,74374900,0,201.3408999999995,1
2016-05-10,206.72,208.47,206.64,208.45,74236100,0,201.34344999999948,1
2016-05-11,207.91,208.54,206.5,206.5,81727000,0,201.34224999999947,1
2016-05-12,207.29,207.49,205.37,206.56,89586300,0,201.32849999999948,1
2016-05-13,206.21,206.86,204.38,204.76,96474600,0,201.2984499999995,1
2016-05-16,204.96,207.34,204.89,206.78,77486800,0,201.2782499999995,1
2016-05-17,206.46,206.8,204.23,204.85,114924900,0,201.2502499999995,1
2016-05-18,204.44,206.3,203.63,204.91,123493400,0,201.2261499999995,1
2016-05-19,204.06,204.54,202.78,204.2,115430500,0,201.20054999999948,1
2016-05-20,204.92,206.1,204.86,205.49,104990400,0,201.1774999999995,1
2016-05-23,205.51,205.84,204.99,205.21,58117700,0,201.1617999999995,1
2016-05-24,206.17,208.24,206.14,207.87,93537800,0,201.16154999999952,1
2016-05-25,208.67,209.77,207.87,209.28,76621400,0,201.1547999999995,1
2016-05-26,209.44,209.71,208.97,209.34,53087800,0,201.15819999999948,1
2016-05-27,209.53,210.25,209.47,210.24,64211200,0,201.16479999999947,1
2016-05-31,210.56,210.69,209.18,209.84,109879400,0,201.1704999999995,1
2016-06-01,209.12,210.48,208.89,210.27,69936200,0,201.17504999999946,1
2016-06-02,209.8,210.93,209.24,210.91,60661400,0,201.1767999999995,1
2016-06-03,210.25,210.69,208.86,210.28,101757100,0,201.1785499999995,1
2016-06-06,210.7,211.77,210.51,211.35,64887000,0,201.19389999999947,1
2016-06-07,211.53,212.34,211.5,211.68,60974800,0,201.23224999999948,1
2016-06-08,211.84,212.52,211.69,212.37,66170900,0,201.3059499999995,1
2016-06-09,211.51,212.22,211.19,212.08,73786900,0,201.4185999999995,1
2016-06-10,210.46,210.86,209.43,210.07,113829200,0,201.53279999999947,1
2016-06-13,209.36,210.37,208.35,208.45,117751200,0,201.60164999999947,1
2016-06-14,208.0,208.74,206.92,208.04,125059300,0,201.64604999999946,1
2016-06-15,208.04,209.36,207.53,207.75,109124500,0,201.68859999999947,1
2016-06-16,207.75,208.57,205.59,208.37,149533100,0,201.74274999999946,1
2016-06-17,207.17,207.2,205.75,206.52,117055700,0,201.81649999999948,1
2016-06-20,208.82,209.61,207.75,207.85,82789600,0,201.87869999999944,1
2016-06-21,208.3,208.92,207.78,208.44,72461700,0,201.94264999999945,1
2016-06-22,208.65,209.5,207.93,208.1,95560500,0,202.02019999999945,1
2016-06-23,209.81,210.87,209.27,210.81,102731400,0,202.08694999999946,1
2016-06-24,203.63,210.85,202.72,203.24,333444400,0,202.12934999999942,1
2016-06-27,201.59,201.6,198.65,199.6,230775800,0,202.14809999999943,1
2016-06-28,201.48,203.23,201.12,203.2,159382400,0,202.18039999999942,1
2016-06-29,204.84,206.93,204.72,206.66,137328600,0,202.23379999999943,1
2016-06-30,207.21,209.54,206.56,209.48,165021900,0,202.28894999999946,1
2016-07-01,209.48,210.49,209.29,209.92,106055300,0,202.33784999999946,1
2016-07-05,208.95,209.08,207.71,208.41,109803700,0,202.38139999999947,1
2016-07-06,207.83,209.8,207.06,209.66,96021500,0,202.4528999999995,1
2016-07-07,209.87,210.65,208.63,209.53,81705800,0,202.5183499999995,1
2016-07-08,211.05,212.94,210.78,212.65,133971000,0,202.6120999999995,1
2016-07-11,213.19,214.07,212.95,213.4,73633900,0,202.7110999999995,1
2016-07-12,214.53,215.3,213.43,214.95,101275600,0,202.8211999999995,1
2016-07-13,215.44,215.45,214.35,214.92,87324100,0,202.93144999999947,1
2016-07-14,216.4,216.67,215.66,216.12,91230900,0,203.07249999999945,1
2016-07-15,216.78,217.01,215.31,215.83,107155400,0,203.21124999999947,1
2016-07-18,215.97,216.6,215.67,216.41,58725900,0,203.3353499999995,1
2016-07-19,215.92,216.23,215.63,216.19,54345700,0,203.4556499999995,1
2016-07-20,216.19,217.37,216.19,217.09,58159500,0,203.5660999999995,1
2016-07-21,216.96,217.22,215.75,216.27,67777300,0,203.65509999999946,1
2016-07-22,216.41,217.3,216.1,217.24,62787500,0,203.75234999999947,1
2016-07-25,217.0,217.06,215.97,216.65,55873100,0,203.83854999999946,1
2016-07-26,216.53,217.17,215.76,216.75,70080500,0,203.91624999999945,1
2016-07-27,217.19,217.27,215.62,216.52,80870400,0,203.99219999999943,1
2016-07-28,216.29,217.11,215.75,216.77,65035700,0,204.06844999999942,1
2016-07-29,216.46,217.54,216.13,217.12,79519400,0,204.15279999999944,1
2016-08-01,217.19,217.65,216.41,216.94,73311400,0,204.24104999999946,1
2016-08-02,216.65,216.83,214.57,215.55,92295500,0,204.30704999999946,1
2016-08-03,215.48,216.25,215.13,216.18,53993600,0,204.3715999999995,1
2016-08-04,216.31,216.78,214.25,216.41,44476100,0,204.4367999999995,1
2016-08-05,216.41,218.23,216.41,218.18,71892200,0,204.51214999999948,1
2016-08-08,218.4,218.52,217.74,218.05,39906500,0,204.59314999999953,1
2016-08-09,218.13,218.76,217.8,218.18,51251700,0,204.65799999999953,1
2016-08-10,218.31,218.4,217.23,217.64,57941100,0,204.70859999999954,1
2016-08-11,218.26,218.94,217.95,218.65,68960100,0,204.76689999999954,1
2016-08-12,218.29,218.71,217.99,218.46,61313500,0,204.82634999999954,1
2016-08-15,218.89,219.5,218.88,219.09,49813500,0,204.87709999999953,1
2016-08-16,218.6,218.68,217.96,217.96,53213600,0,204.92244999999951,1
2016-08-17,218.0,218.53,217.02,218.37,75134300,0,204.97464999999954,1
2016-08-18,218.34,218.9,218.21,218.86,52989300,0,205.01699999999954,1
2016-08-19,218.31,218.75,217.74,218.54,75443000,0,205.05469999999954,1
2016-08-22,218.26,218.8,217.83,218.53,61368800,0,205.09544999999954,1
2016-08-23,219.25,219.6,218.9,218.97,53399200,0,205.13954999999953,1
2016-08-24,218.8,218.91,217.36,217.85,71728900,0,205.17859999999953,1
2016-08-25,217.4,218.19,217.22,217.7,69224800,0,205.2266999999995,1
2016-08-26,217.92,219.12,216.25,217.29,122506300,0,205.27034999999952,1
2016-08-29,217.44,218.67,217.4,218.36,68606100,0,205.32344999999953,1
2016-08-30,218.26,218.59,217.35,218.0,58114500,0,205.38924999999955,1
2016-08-31,217.61,217.75,216.47,217.38,85269500,0,205.46344999999954,1
2016-09-01,217.37,217.73,216.03,217.39,97844200,0,205.52229999999952,1
2016-09-02,218.39,218.87,217.7,218.37,79293900,0,205.58679999999953,1
2016-09-06,218.7,219.12,217.86,219.03,56702100,0,205.6382999999995,1
2016-09-07,218.84,219.22,218.3,219.01,76554900,0,205.6905999999995,1
2016-09-08,218.62,218.94,218.15,218.51,73011600,0,205.73659999999953,1
2016-09-09,216.97,217.03,213.25,213.28,221589100,0,205.75764999999953,1
2016-09-12,212.39,216.81,212.31,216.34,168110900,0,205.7925999999995,1
2016-09-13,214.84,215.15,212.5,213.23,182828800,0,205.81214999999952,1
2016-09-14,213.29,214.7,212.5,213.15,134185500,0,205.83009999999956,1
2016-09-15,212.96,215.73,212.75,215.28,134427900,0,205.86304999999953,1
2016-09-16,213.48,213.69,212.57,213.37,155236400,0,205.87649999999954,1
2016-09-19,214.13,214.88,213.03,213.41,78968600,0,205.90089999999955,1
2016-09-20,214.41,214.59,213.38,213.42,69665300,0,205.93994999999956,1
2016-09-21,214.24,216.03,213.44,215.82,110284400,0,205.97094999999953,1
2016-09-22,217.0,217.53,216.71,217.18,76678700,0,206.01509999999953,1
2016-09-23,216.72,216.88,215.88,215.99,73630900,0,206.06029999999956,1
2016-09-26,215.02,215.23,214.01,214.24,89827300,0,206.10479999999956,1
2016-09-27,214.05,215.68,213.62,215.57,78494800,0,206.15329999999955,1
2016-09-28,215.83,216.82,214.71,216.64,87411000,0,206.22709999999955,1
2016-09-29,216.4,216.87,214.04,214.68,128070600,0,206.28599999999955,1
2016-09-30,215.65,217.12,215.36,216.3,117202900,0,206.34234999999956,1
2016-10-03,215.82,216.04,215.04,215.78,83512100,0,206.38109999999958,1
2016-10-04,215.91,216.17,213.99,214.68,119948100,0,206.43019999999956,1
2016-10-05,215.41,216.13,215.33,215.63,72816000,0,206.50824999999958,1
2016-10-06,215.37,216.04,214.74,215.78,62927400,0,206.57879999999957,1
2016-10-07,216.1,216.3,214.19,215.04,89788300,0,206.6364999999996,1
2016-10-10,216.16,216.7,215.99,216.16,50602600,0,206.68719999999962,1
2016-10-11,215.66,215.74,212.58,213.43,130367400,0,206.7259499999996,1
2016-10-12,213.59,214.32,213.01,213.71,73866100,0,206.7684499999996,1
2016-10-13,212.16,213.59,211.21,213.01,101357000,0,206.7964999999996,1
2016-10-14,214.15,214.69,213.03,213.12,93346200,0,206.83244999999962,1
2016-10-17,213.09,213.39,212.17,212.38,58275700,0,206.8749999999996,1
2016-10-18,214.24,214.31,213.27,213.71,74250300,0,206.93844999999962,1
2016-10-19,214.02,214.64,213.6,214.28,66519200,0,207.0030499999996,1
2016-10-20,213.87,214.53,213.11,213.88,73639800,0,207.0783499999996,1
2016-10-21,213.88,214.08,212.76,213.98,89089100,0,207.1779999999996,1
2016-10-24,215.0,215.32,214.48,214.89,60146600,0,207.2928499999996,1
2016-10-25,214.68,214.98,213.98,214.17,66542300,0,207.40314999999958,1
2016-10-26,213.21,214.42,212.93,213.74,75705500,0,207.50354999999956,1
2016-10-27,214.58,214.62,213.08,213.17,77220200,0,207.62524999999954,1
2016-10-28,213.14,213.93,211.71,212.54,140623200,0,207.72829999999954,1
2016-10-31,212.93,213.19,212.36,212.55,61272500,0,207.85199999999958,1
2016-11-01,212.93,212.99,209.6,211.01,122781800,0,207.9667499999996,1
2016-11-02,210.65,211.1,209.23,209.74,103330800,0,208.08719999999957,1
2016-11-03,209.99,210.24,208.46,208.78,88939300,0,208.19764999999956,1
2016-11-04,208.91,209.89,208.38,208.55,109122100,0,208.28779999999958,1
2016-11-07,208.55,213.19,208.55,213.15,109794900,0,208.4153499999996,1
2016-11-08,212.69,214.77,212.38,214.11,102268300,0,208.53489999999962,1
2016-11-09,212.37,217.1,212.34,216.38,258429000,0,208.6761499999996,1
2016-11-10,217.3,218.31,215.22,216.92,172113300,0,208.8151999999996,1
2016-11-11,216.08,216.7,215.32,216.42,100552700,0,208.9286999999996,1
2016-11-14,217.03,217.27,215.72,216.59,91861000,0,209.04339999999956,1
2016-11-15,217.04,218.28,216.8,218.28,91652600,0,209.18399999999954,1
2016-11-16,217.56,218.14,217.42,217.87,64761400,0,209.31684999999953,1
2016-11-17,218.05,219.06,217.92,218.99,69797200,0,209.45379999999955,1
2016-11-18,219.07,219.27,218.29,218.5,86265800,0,209.60654999999954,1
2016-11-21,219.17,220.18,219.0,220.15,72402600,0,209.78019999999958,1
2016-11-22,220.51,220.79,219.73,220.58,67429000,0,209.95594999999958,1
2016-11-23,219.98,220.76,219.75,220.7,54690100,0,210.1330999999996,1
2016-11-25,221.1,221.56,221.01,221.52,37872300,0,210.32639999999955,1
2016-11-28,221.16,221.48,220.36,220.48,76572500,0,210.49564999999959,1
2016-11-29,220.52,221.44,220.17,220.91,69886700,0,210.65129999999962,1
2016-11-30,221.63,221.82,220.31,220.38,113291800,0,210.7887999999996,1
2016-12-01,220.73,220.73,219.15,219.57,79040500,0,210.92619999999962,1
2016-12-02,219.67,220.25,219.26,219.68,74840300,0,211.06459999999961,1
2016-12-05,220.65,221.4,220.42,221.0,67837800,0,211.19569999999965,1
2016-12-06,221.22,221.74,220.66,221.7,59877400,0,211.3425999999996,1
2016-12-07,221.52,224.67,221.38,224.6,110738100,0,211.49959999999962,1
2016-12-08,224.57,225.7,224.26,225.15,99714400,0,211.64764999999963,1
2016-12-09,225.41,226.53,225.37,226.51,88005800,0,211.80474999999967,1
2016-12-12,226.4,226.96,225.76,226.25,102016100,0,211.96819999999968,1
2016-12-13,227.02,228.34,227.0,227.76,110477500,0,212.11644999999967,1
2016-12-14,227.41,228.23,225.37,225.88,142501800,0,212.25084999999967,1
2016-12-15,226.16,227.81,225.89,226.81,124972600,0,212.38599999999965,1
2016-12-16,226.01,226.08,224.67,225.04,144174300,0,212.50904999999966,1
2016-12-19,225.25,226.02,225.08,225.53,90341100,0,212.63374999999968,1
2016-12-20,226.15,226.57,225.88,226.4,89838800,0,212.77374999999967,1
2016-12-21,226.25,226.45,225.77,225.77,67909000,0,212.90569999999968,1
2016-12-22,225.6,225.74,224.92,225.38,56219100,0,213.03489999999965,1
2016-12-23,225.43,225.72,225.21,225.71,36251400,0,213.14964999999964,1
2016-12-27,226.02,226.73,226.0,226.27,42672500,0,213.26849999999962,1
2016-12-28,226.57,226.59,224.27,224.4,64095000,0,213.37964999999963,1
2016-12-29,224.48,224.89,223.84,224.35,47719500,0,213.48469999999963,1
2016-12-30,224.73,224.83,222.73,223.53,108998300,0,213.57919999999964,1
2017-01-03,225.04,225.83,223.88,225.24,91366500,0,213.68349999999967,1
2017-01-04,225.62,226.75,225.61,226.58,78744400,0,213.79304999999968,1
2017-01-05,226.27,226.58,225.48,226.4,78379000,0,213.9022499999997,1
2017-01-06,226.53,227.75,225.9,227.21,71559900,0,214.0222499999997,1
2017-01-09,226.91,227.07,226.42,226.46,46265300,0,214.13894999999968,1
2017-01-10,226.48,227.45,226.01,226.46,63771900,0,214.25504999999967,1
2017-01-11,226.36,227.1,225.59,227.1,74650000,0,214.36494999999965,1
2017-01-12,226.5,226.75,224.96,226.53,72113200,0,214.46749999999966,1
2017-01-13,226.73,227.4,226.69,227.05,62717900,0,214.5751499999997,1
2017-01-17,226.31,226.78,225.8,226.25,59261200,0,214.6717999999997,1
2017-01-18,226.54,226.8,225.9,226.75,54793300,0,214.7742999999997,1
2017-01-19,226.84,227.0,225.41,225.91,66608800,0,214.88289999999972,1
2017-01-20,226.7,227.31,225.97,226.74,129168600,0,214.9844999999997,1
2017-01-23,226.74,226.81,225.27,226.15,75061600,0,215.09549999999973,1
2017-01-24,226.4,228.08,226.27,227.6,95555300,0,215.21099999999973,1
2017-01-25,228.7,229.57,228.51,229.57,84437700,0,215.33874999999975,1
2017-01-26,229.4,229.71,229.01,229.33,59970700,0,215.45579999999975,1
2017-01-27,229.42,229.59,228.76,228.97,59711100,0,215.56064999999978,1
2017-01-30,228.17,228.2,226.41,227.55,79737300,0,215.65834999999979,1
2017-01-31,226.98,227.6,226.32,227.53,75880800,0,215.75709999999978,1
2017-02-01,227.53,228.59,226.94,227.62,79117700,0,215.8489999999998,1
2017-02-02,227.62,228.1,226.82,227.77,69657600,0,215.9383499999998,1
2017-02-03,228.82,229.55,228.46,229.34,80563200,0,216.03454999999977,1
2017-02-06,228.87,229.33,228.54,228.93,57790100,0,216.13434999999976,1
2017-02-07,229.38,229.66,228.72,228.94,57931200,0,216.23419999999976,1
2017-02-08,228.94,229.39,228.31,229.24,51566200,0,216.33734999999976,1
2017-02-09,229.24,230.95,229.24,230.6,65955200,0,216.44574999999975,1
2017-02-10,231.0,231.77,230.62,231.51,66015900,0,216.55654999999976,1
2017-02-13,232.08,233.07,232.05,232.77,55182100,0,216.68314999999976,1
2017-02-14,232.56,233.71,232.16,233.7,67794500,0,216.81999999999974,1
2017-02-15,233.45,235.14,233.39,234.92,86785800,0,216.95474999999973,1
2017-02-16,234.95,235.16,233.85,234.72,84722400,0,217.09754999999973,1
2017-02-17,233.95,235.09,233.93,235.09,77204100,0,217.2479499999997,1
2017-02-21,235.52,236.69,235.51,236.49,88946100,0,217.40554999999966,1
2017-02-22,236.02,236.54,235.83,236.28,62115200,0,217.55834999999968,1
2017-02-23,236.88,236.9,235.56,236.44,74615900,0,217.71109999999967,1
2017-02-24,235.46,236.79,235.41,236.74,82381600,0,217.8525499999997,1
2017-02-27,236.64,237.31,236.35,237.11,56515400,0,218.00559999999967,1
2017-02-28,236.67,236.95,236.02,236.47,96961900,0,218.1551499999997,1
2017-03-01,238.39,240.32,238.37,239.78,149158200,0,218.3302499999997,1
2017-03-02,239.56,239.57,238.21,238.27,70246000,0,218.48769999999968,1
2017-03-03,238.17,238.61,237.73,238.42,81974300,0,218.65554999999966,1
2017-03-06,237.5,238.12,237.01,237.71,55391500,0,218.81954999999965,1
2017-03-07,237.36,237.77,236.76,237.0,65103700,0,218.98354999999967,1
2017-03-08,237.34,237.64,236.4,236.56,78168800,0,219.13889999999967,1
2017-03-09,236.7,237.24,235.74,236.86,90683900,0,219.29714999999968,1
2017-03-10,237.97,238.02,236.59,237.69,81991700,0,219.44624999999968,1
2017-03-13,237.62,237.86,237.24,237.81,57256800,0,219.58889999999965,1
2017-03-14,237.18,237.24,236.19,236.9,59880800,0,219.72669999999968,1
2017-03-15,237.56,239.44,237.29,238.95,96081800,0,219.8702499999997,1
2017-03-16,239.11,239.2,238.1,238.48,78344000,0,220.01344999999972,1
2017-03-17,237.75,237.97,237.03,237.03,89002100,0,220.14724999999973,1
2017-03-20,237.03,237.36,236.32,236.77,52537000,0,220.2765499999997,1
2017-03-21,237.47,237.61,233.58,233.73,131809300,0,220.39379999999971,1
2017-03-22,233.77,234.61,233.05,234.28,97569200,0,220.50844999999973,1
2017-03-23,234.28,235.34,233.6,234.03,100410300,0,220.62019999999973,1
2017-03-24,234.38,235.04,232.96,233.86,112504900,0,220.7276499999997,1
2017-03-27,231.93,233.92,231.61,233.62,87454500,0,220.83534999999972,1
2017-03-28,233.27,235.81,233.14,235.32,93483900,0,220.96159999999972,1
2017-03-29,234.99,235.81,234.73,235.54,61950400,0,221.09704999999974,1
2017-03-30,235.47,236.52,235.27,236.29,56737900,0,221.23829999999973,1
2017-03-31,235.9,236.51,235.68,235.74,73733100,0,221.37824999999972,1
2017-04-03,235.8,236.03,233.91,235.33,85546500,0,221.5130499999997,1
2017-04-04,235.0,235.58,234.56,235.48,56466200,0,221.65784999999974,1
2017-04-05,236.26,237.39,234.54,234.78,108800600,0,221.79249999999973,1
2017-04-06,234.94,236.04,234.43,235.44,69135800,0,221.92749999999975,1
2017-04-07,235.15,236.0,234.64,235.2,74412300,0,222.06299999999973,1
2017-04-10,235.36,236.26,234.73,235.34,67615300,0,222.18564999999973,1
2017-04-11,234.9,235.18,233.34,235.06,88045300,0,222.34474999999972,1
2017-04-12,234.74,234.96,233.77,234.03,81864400,0,222.51689999999974,1
2017-04-13,233.64,234.49,232.51,232.51,92880400,0,222.66344999999976,1
2017-04-17,233.11,234.57,232.88,234.57,68405400,0,222.80299999999974,1
2017-04-18,233.72,234.49,233.08,233.87,83225800,0,222.92494999999974,1
2017-04-19,234.52,234.95,233.18,233.44,68699900,0,223.04254999999975,1
2017-04-20,234.15,235.85,233.78,235.34,92572200,0,223.17719999999971,1
2017-04-21,235.25,235.31,234.13,234.59,110389800,0,223.3018499999997,1
2017-04-24,237.18,237.41,234.56,237.17,119209900,0,223.44004999999967,1
2017-04-25,237.91,238.95,237.81,238.55,76698300,0,223.56954999999968,1
2017-04-26,238.51,239.53,238.35,238.4,84702500,0,223.69454999999968,1
2017-04-27,238.77,238.95,237.98,238.6,57410300,0,223.8127999999997,1
2017-04-28,238.9,238.93,237.93,238.08,53247400,0,223.9285999999997,1
2017-05-01,238.68,239.17,238.2,238.68,66882500,0,224.0413999999997,1
2017-05-02,238.84,238.98,238.3,238.77,57375700,0,224.15609999999967,1
2017-05-03,238.77,238.88,237.7,238.48,73137700,0,224.26644999999968,1
2017-05-04,238.83,238.92,237.78,238.76,61462700,0,224.3792999999997,1
2017-05-05,239.19,239.72,238.68,239.7,62001300,0,224.49234999999967,1
2017-05-08,239.75,239.92,239.17,239.66,48385700,0,224.6092999999997,1
2017-05-09,239.96,240.19,239.04,239.44,51363200,0,224.72029999999972,1
2017-05-10,239.39,239.87,239.15,239.87,54293800,0,224.83639999999974,1
2017-05-11,239.35,239.57,238.13,239.38,62358300,0,224.94954999999973,1
2017-05-12,239.09,239.43,238.67,238.98,53912700,0,225.06184999999977,1
2017-05-15,239.47,240.44,239.45,240.3,61918900,0,225.1794999999998,1
2017-05-16,240.64,240.67,239.63,240.08,51241800,0,225.2942999999998,1
2017-05-17,240.08,240.08,235.75,235.82,172174100,0,225.38869999999977,1
2017-05-18,235.73,237.75,235.43,236.77,107047700,0,225.49479999999974,1
2017-05-19,237.33,239.08,237.27,238.31,115011400,0,225.60544999999973,1
2017-05-22,238.9,239.71,238.82,239.52,61010600,0,225.7209999999997,1
2017-05-23,239.95,240.24,239.51,240.05,48341700,0,225.8303499999997,1
2017-05-24,240.32,240.73,239.93,240.61,46927700,0,225.9431499999997,1
2017-05-25,241.2,242.08,240.96,241.76,64071700,0,226.0610499999997,1
2017-05-26,241.54,241.9,241.45,241.71,46629900,0,226.1813999999997,1
2017-05-30,241.34,241.79,241.16,241.5,35201900,0,226.29564999999968,1
2017-05-31,241.84,241.88,240.64,241.44,91796000,0,226.41054999999972,1
2017-06-01,241.97,243.38,241.64,243.36,68962000,0,226.53189999999972,1
2017-06-02,243.42,244.35,243.08,244.17,88666100,0,226.66294999999974,1
2017-06-05,243.97,244.3,243.76,243.99,44698800,0,226.7910499999997,1
2017-06-06,243.34,243.98,243.12,243.21,50375400,0,226.9127999999997,1
2017-06-07,243.6,243.92,242.83,243.66,54144300,0,227.0383999999997,1
2017-06-08,243.77,244.33,243.17,243.78,63989800,0,227.1646499999997,1
2017-06-09,244.09,245.01,241.95,243.41,132256400,0,227.28684999999973,1
2017-06-12,243.13,243.42,242.38,243.36,86108100,0,227.41439999999974,1
2017-06-13,243.98,244.61,243.58,244.55,60067000,0,227.54864999999975,1
2017-06-14,244.86,244.87,243.29,244.24,78602300,0,227.68339999999975,1
2017-06-15,242.68,243.91,242.36,243.77,66464900,0,227.81044999999972,1
2017-06-16,242.77,242.83,241.63,242.64,84553100,0,227.93364999999972,1
2017-06-19,243.59,244.73,243.48,244.66,65123800,0,228.07004999999975,1
2017-06-20,244.25,244.26,242.99,243.01,56906400,0,228.19814999999977,1
2017-06-21,243.46,243.59,242.41,242.95,55977600,0,228.32104999999973,1
2017-06-22,242.96,243.53,242.64,242.84,44148100,0,228.44009999999972,1
2017-06-23,242.91,243.51,242.47,243.13,66986800,0,228.5606999999997,1
2017-06-26,243.9,244.38,243.05,243.29,56700500,0,228.6845999999997,1
2017-06-27,243.04,243.38,241.31,241.33,82247700,0,228.8248499999997,1
2017-06-28,242.5,243.72,242.23,243.49,70042600,0,228.96059999999972,1
2017-06-29,243.66,243.72,239.96,241.35,106949700,0,229.1011999999997,1
2017-06-30,242.28,242.71,241.58,241.8,86820700,0,229.24444999999972,1
2017-07-03,242.88,243.38,242.21,242.21,39153800,0,229.3790999999997,1
2017-07-05,242.63,243.01,241.7,242.77,54427600,0,229.52609999999967,1
2017-07-06,241.89,242.03,240.34,240.55,65400800,0,229.6617999999997,1
2017-07-07,241.21,242.28,240.56,242.11,57972300,0,229.8052499999997,1
2017-07-10,242.11,242.8,241.76,242.37,36663300,0,229.9379999999997,1
2017-07-11,242.37,242.55,240.85,242.19,50354600,0,230.06304999999972,1
2017-07-12,243.3,244.2,243.3,244.01,59610400,0,230.20314999999974,1
2017-07-13,244.02,244.55,243.76,244.42,39471600,0,230.35404999999975,1
2017-07-14,244.42,245.97,244.31,245.56,60262700,0,230.50399999999973,1
2017-07-17,245.47,245.91,245.33,245.53,33531900,0,230.6484499999997,1
